id_handwritting,id_writer,class
l01-003z-06,10127,123
l01-003z-07,10127,123
m04-294z-01,10127,123
m04-294z-02,10127,123
m04-294z-03,10127,123
m04-294z-04,10127,123
m04-294z-05,10127,123
m04-294z-06,10127,123
m04-294z-07,10127,123
n09-202z-01,10127,123
n09-202z-02,10127,123
n09-202z-03,10127,123
n09-202z-04,10127,123
n09-202z-05,10127,123
n09-202z-06,10127,123
n09-202z-07,10127,123
n09-202z-08,10127,123
n09-202z-09,10127,123
r01-060z-01,10127,123
r01-060z-02,10127,123
r01-060z-03,10127,123
r01-060z-04,10127,123
r01-060z-05,10127,123
b03-142z-01,10128,124
b03-142z-02,10128,124
b03-142z-03,10128,124
b03-142z-04,10128,124
b03-142z-05,10128,124
b03-142z-06,10128,124
b03-142z-07,10128,124
b03-142z-08,10128,124
b03-142z-09,10128,124
d04-237z-01,10128,124
d04-237z-02,10128,124
d04-237z-03,10128,124
d04-237z-04,10128,124
d04-237z-05,10128,124
d04-237z-06,10128,124
d04-237z-07,10128,124
f03-300z-01,10128,124
f03-300z-02,10128,124
f03-300z-03,10128,124
f03-300z-04,10128,124
f03-300z-05,10128,124
f03-300z-06,10128,124
f03-300z-07,10128,124
f03-300z-08,10128,124
j03-154z-01,10128,124
j03-154z-02,10128,124
j03-154z-03,10128,124
j03-154z-04,10128,124
j03-154z-05,10128,124
j03-154z-06,10128,124
j03-154z-07,10128,124
j03-154z-08,10128,124
j03-154z-09,10128,124
j03-154z-10,10128,124
l01-030z-01,10128,124
l01-030z-02,10128,124
l01-030z-03,10128,124
l01-030z-04,10128,124
l01-030z-05,10128,124
l01-030z-06,10128,124
l01-030z-07,10128,124
l01-030z-08,10128,124
m04-317z-01,10128,124
m04-317z-02,10128,124
m04-317z-03,10128,124
m04-317z-04,10128,124
m04-317z-05,10128,124
m04-317z-06,10128,124
m04-317z-07,10128,124
n10-233z-01,10128,124
n10-233z-02,10128,124
n10-233z-03,10128,124
n10-233z-04,10128,124
n10-233z-05,10128,124
n10-233z-06,10128,124
n10-233z-07,10128,124
r02-091z-01,10128,124
r02-091z-02,10128,124
r02-091z-03,10128,124
r02-091z-04,10128,124
r02-091z-05,10128,124
r02-091z-06,10128,124
r02-091z-07,10128,124
r02-091z-08,10128,124
b03-158z-01,10129,125
b03-158z-02,10129,125
b03-158z-03,10129,125
b03-158z-04,10129,125
b03-158z-05,10129,125
b03-158z-06,10129,125
b03-158z-07,10129,125
b03-158z-08,10129,125
b03-158z-09,10129,125
b03-158z-10,10129,125
d04-257z-01,10129,125
d04-257z-02,10129,125
d04-257z-03,10129,125
d04-257z-04,10129,125
d04-257z-05,10129,125
d04-257z-06,10129,125
d04-257z-07,10129,125
f04-314z-01,10129,125
f04-314z-02,10129,125
f04-314z-03,10129,125
f04-314z-04,10129,125
f04-314z-05,10129,125
f04-314z-06,10129,125
f04-314z-07,10129,125
f04-314z-08,10129,125
f04-314z-09,10129,125
j04-179z-01,10129,125
j04-179z-02,10129,125
j04-179z-03,10129,125
j04-179z-04,10129,125
j04-179z-05,10129,125
j04-179z-06,10129,125
j04-179z-07,10129,125
l01-056z-01,10129,125
l01-056z-02,10129,125
l01-056z-03,10129,125
l01-056z-04,10129,125
l01-056z-05,10129,125
l01-056z-06,10129,125
l01-056z-07,10129,125
l01-056z-08,10129,125
m04-347z-01,10129,125
m04-347z-02,10129,125
m04-347z-03,10129,125
m04-347z-04,10129,125
m04-347z-05,10129,125
m04-347z-06,10129,125
n10-255z-01,10129,125
n10-255z-02,10129,125
n10-255z-03,10129,125
n10-255z-04,10129,125
n10-255z-05,10129,125
n10-255z-06,10129,125
n10-255z-07,10129,125
n10-255z-08,10129,125
n10-255z-09,10129,125
n10-255z-10,10129,125
r02-112z-01,10129,125
r02-112z-02,10129,125
r02-112z-03,10129,125
r02-112z-04,10129,125
r02-112z-05,10129,125
r02-112z-06,10129,125
r02-112z-07,10129,125
r02-112z-08,10129,125
r02-112z-09,10129,125
r02-112z-10,10129,125
b03-176z-01,10130,126
b03-176z-02,10130,126
b03-176z-03,10130,126
b03-176z-04,10130,126
b03-176z-05,10130,126
b03-176z-06,10130,126
b03-176z-07,10130,126
b03-176z-08,10130,126
b03-176z-09,10130,126
d04-284z-01,10130,126
d04-284z-02,10130,126
d04-284z-03,10130,126
d04-284z-04,10130,126
d04-284z-05,10130,126
d04-284z-06,10130,126
d04-284z-07,10130,126
f04-331z-01,10130,126
f04-331z-02,10130,126
f04-331z-03,10130,126
f04-331z-04,10130,126
f04-331z-05,10130,126
f04-331z-06,10130,126
f04-331z-07,10130,126
f04-331z-08,10130,126
f04-331z-09,10130,126
j04-196z-01,10130,126
j04-196z-02,10130,126
j04-196z-03,10130,126
j04-196z-04,10130,126
j04-196z-05,10130,126
j04-196z-06,10130,126
j04-196z-07,10130,126
j04-196z-08,10130,126
j04-196z-09,10130,126
j04-196z-10,10130,126
j04-196z-11,10130,126
l01-083z-01,10130,126
l01-083z-02,10130,126
l01-083z-03,10130,126
l01-083z-04,10130,126
l01-083z-05,10130,126
m04-383z-01,10130,126
m04-383z-02,10130,126
m04-383z-03,10130,126
m04-383z-04,10130,126
m04-383z-05,10130,126
m04-383z-06,10130,126
m04-383z-07,10130,126
m04-383z-08,10130,126
n10-277z-01,10130,126
n10-277z-02,10130,126
n10-277z-03,10130,126
n10-277z-04,10130,126
n10-277z-05,10130,126
n10-277z-06,10130,126
r02-132z-01,10130,126
r02-132z-02,10130,126
r02-132z-03,10130,126
r02-132z-04,10130,126
r02-132z-05,10130,126
r02-132z-06,10130,126
b03-199z-01,10131,127
b03-199z-02,10131,127
b03-199z-03,10131,127
b03-199z-04,10131,127
b03-199z-05,10131,127
b03-199z-06,10131,127
b03-199z-07,10131,127
b03-199z-08,10131,127
d04-309z-01,10131,127
d04-309z-02,10131,127
d04-309z-03,10131,127
d04-309z-04,10131,127
d04-309z-05,10131,127
d04-309z-06,10131,127
d04-309z-07,10131,127
d04-309z-08,10131,127
d04-309z-09,10131,127
f05-348z-01,10131,127
f05-348z-02,10131,127
f05-348z-03,10131,127
f05-348z-04,10131,127
f05-348z-05,10131,127
f05-348z-06,10131,127
f05-348z-07,10131,127
j04-212z-01,10131,127
j04-212z-02,10131,127
j04-212z-03,10131,127
j04-212z-04,10131,127
j04-212z-05,10131,127
j04-212z-06,10131,127
l01-108z-01,10131,127
l01-108z-02,10131,127
l01-108z-03,10131,127
l01-108z-04,10131,127
l01-108z-05,10131,127
m04-409z-01,10131,127
m04-409z-02,10131,127
m04-409z-03,10131,127
m04-409z-04,10131,127
m04-409z-05,10131,127
n10-298z-01,10131,127
n10-298z-02,10131,127
n10-298z-03,10131,127
n10-298z-04,10131,127
n10-298z-05,10131,127
n10-298z-06,10131,127
n10-298z-07,10131,127
r02-158z-01,10131,127
r02-158z-02,10131,127
r02-158z-03,10131,127
r02-158z-04,10131,127
r02-158z-05,10131,127
r02-158z-06,10131,127
b04-229z-01,10132,128
b04-229z-02,10132,128
b04-229z-03,10132,128
b04-229z-04,10132,128
b04-229z-05,10132,128
b04-229z-06,10132,128
d05-330z-01,10132,128
d05-330z-02,10132,128
d05-330z-03,10132,128
d05-330z-04,10132,128
d05-330z-05,10132,128
d05-330z-06,10132,128
d05-330z-07,10132,128
f05-365z-01,10132,128
f05-365z-02,10132,128
f05-365z-03,10132,128
f05-365z-04,10132,128
f05-365z-05,10132,128
f05-365z-06,10132,128
f05-365z-07,10132,128
f05-365z-08,10132,128
f05-365z-09,10132,128
f05-365z-10,10132,128
j04-230z-01,10132,128
j04-230z-02,10132,128
j04-230z-03,10132,128
j04-230z-04,10132,128
j04-230z-05,10132,128
j04-230z-06,10132,128
j04-230z-07,10132,128
j04-230z-08,10132,128
j04-230z-09,10132,128
l01-133z-01,10132,128
l01-133z-02,10132,128
l01-133z-03,10132,128
l01-133z-04,10132,128
l01-133z-05,10132,128
l01-133z-06,10132,128
l01-133z-07,10132,128
m05-433z-01,10132,128
m05-433z-02,10132,128
m05-433z-03,10132,128
m05-433z-04,10132,128
m05-433z-05,10132,128
n10-324z-01,10132,128
n10-324z-02,10132,128
n10-324z-03,10132,128
n10-324z-04,10132,128
n10-324z-05,10132,128
r02-183z-01,10132,128
r02-183z-02,10132,128
r02-183z-03,10132,128
r02-183z-04,10132,128
b04-253z-01,10133,129
b04-253z-02,10133,129
b04-253z-03,10133,129
b04-253z-04,10133,129
b04-253z-05,10133,129
b04-253z-06,10133,129
b04-253z-07,10133,129
d05-352z-01,10133,129
d05-352z-02,10133,129
d05-352z-03,10133,129
d05-352z-04,10133,129
d05-352z-05,10133,129
d05-352z-06,10133,129
d05-352z-07,10133,129
d05-352z-08,10133,129
f06-380z-01,10133,129
f06-380z-02,10133,129
f06-380z-03,10133,129
f06-380z-04,10133,129
f06-380z-05,10133,129
f06-380z-06,10133,129
j05-255z-01,10133,129
j05-255z-02,10133,129
j05-255z-03,10133,129
j05-255z-04,10133,129
j05-255z-05,10133,129
j05-255z-06,10133,129
j05-255z-07,10133,129
j05-255z-08,10133,129
l02-154z-01,10133,129
l02-154z-02,10133,129
l02-154z-03,10133,129
l02-154z-04,10133,129
l02-154z-05,10133,129
l02-154z-06,10133,129
l02-154z-07,10133,129
m05-463z-01,10133,129
m05-463z-02,10133,129
m05-463z-03,10133,129
m05-463z-04,10133,129
m05-463z-05,10133,129
p01-004z-01,10133,129
p01-004z-02,10133,129
p01-004z-03,10133,129
p01-004z-04,10133,129
p01-004z-05,10133,129
p01-004z-06,10133,129
p01-004z-07,10133,129
r03-202z-01,10133,129
r03-202z-02,10133,129
r03-202z-03,10133,129
r03-202z-04,10133,129
r03-202z-05,10133,129
r03-202z-06,10133,129
b04-281z-01,10134,130
b04-281z-02,10134,130
b04-281z-03,10134,130
b04-281z-04,10134,130
b04-281z-05,10134,130
b04-281z-06,10134,130
b04-281z-07,10134,130
d05-374z-01,10134,130
d05-374z-02,10134,130
d05-374z-03,10134,130
d05-374z-04,10134,130
d05-374z-05,10134,130
d05-374z-06,10134,130
d05-374z-07,10134,130
d05-374z-08,10134,130
d05-374z-09,10134,130
d05-374z-10,10134,130
d05-374z-11,10134,130
f06-396z-01,10134,130
f06-396z-02,10134,130
f06-396z-03,10134,130
f06-396z-04,10134,130
f06-396z-05,10134,130
f06-396z-06,10134,130
f06-396z-07,10134,130
f06-396z-08,10134,130
f06-396z-09,10134,130
j05-272z-01,10134,130
j05-272z-02,10134,130
j05-272z-03,10134,130
j05-272z-04,10134,130
j05-272z-05,10134,130
j05-272z-06,10134,130
j05-272z-07,10134,130
j05-272z-08,10134,130
j05-272z-09,10134,130
l02-171z-01,10134,130
l02-171z-02,10134,130
l02-171z-03,10134,130
l02-171z-04,10134,130
l02-171z-05,10134,130
l02-171z-06,10134,130
l02-171z-07,10134,130
m05-486z-01,10134,130
m05-486z-02,10134,130
m05-486z-03,10134,130
m05-486z-04,10134,130
m05-486z-05,10134,130
m05-486z-06,10134,130
m05-486z-07,10134,130
m05-486z-08,10134,130
p01-024z-01,10134,130
p01-024z-02,10134,130
p01-024z-03,10134,130
p01-024z-04,10134,130
p01-024z-05,10134,130
p01-024z-06,10134,130
r03-228z-01,10134,130
r03-228z-02,10134,130
r03-228z-03,10134,130
r03-228z-04,10134,130
r03-228z-05,10134,130
b04-308z-01,10135,131
b04-308z-02,10135,131
b04-308z-03,10135,131
b04-308z-04,10135,131
b04-308z-05,10135,131
b04-308z-06,10135,131
b04-308z-07,10135,131
d05-391z-01,10135,131
d05-391z-02,10135,131
d05-391z-03,10135,131
d05-391z-04,10135,131
d05-391z-05,10135,131
d05-391z-06,10135,131
d05-391z-07,10135,131
f07-412z-01,10135,131
f07-412z-02,10135,131
f07-412z-03,10135,131
f07-412z-04,10135,131
f07-412z-05,10135,131
f07-412z-06,10135,131
f07-412z-07,10135,131
j06-294z-01,10135,131
j06-294z-02,10135,131
j06-294z-03,10135,131
j06-294z-04,10135,131
j06-294z-05,10135,131
j06-294z-06,10135,131
j06-294z-07,10135,131
j06-294z-08,10135,131
l02-188z-01,10135,131
l02-188z-02,10135,131
l02-188z-03,10135,131
l02-188z-04,10135,131
l02-188z-05,10135,131
l02-188z-06,10135,131
m05-507z-01,10135,131
m05-507z-02,10135,131
m05-507z-03,10135,131
m05-507z-04,10135,131
m05-507z-05,10135,131
m05-507z-06,10135,131
p01-056z-01,10135,131
p01-056z-02,10135,131
p01-056z-03,10135,131
p01-056z-04,10135,131
p01-056z-05,10135,131
p01-056z-06,10135,131
r03-254z-01,10135,131
r03-254z-02,10135,131
r03-254z-03,10135,131
r03-254z-04,10135,131
r03-254z-05,10135,131
r03-254z-06,10135,131
r03-254z-07,10135,131
b04-334z-01,10136,132
b04-334z-02,10136,132
b04-334z-03,10136,132
b04-334z-04,10136,132
b04-334z-05,10136,132
b04-334z-06,10136,132
b04-334z-07,10136,132
d06-414z-01,10136,132
d06-414z-02,10136,132
d06-414z-03,10136,132
d06-414z-04,10136,132
d06-414z-05,10136,132
d06-414z-06,10136,132
d06-414z-07,10136,132
f07-431z-01,10136,132
f07-431z-02,10136,132
f07-431z-03,10136,132
f07-431z-04,10136,132
f07-431z-05,10136,132
f07-431z-06,10136,132
f07-431z-07,10136,132
j06-312z-01,10136,132
j06-312z-02,10136,132
j06-312z-03,10136,132
j06-312z-04,10136,132
j06-312z-05,10136,132
j06-312z-06,10136,132
j06-312z-07,10136,132
j06-312z-08,10136,132
j06-312z-09,10136,132
j06-312z-10,10136,132
j06-312z-11,10136,132
l02-209z-01,10136,132
l02-209z-02,10136,132
l02-209z-03,10136,132
l02-209z-04,10136,132
l02-209z-05,10136,132
l02-209z-06,10136,132
m05-538z-01,10136,132
m05-538z-02,10136,132
m05-538z-03,10136,132
m05-538z-04,10136,132
m05-538z-05,10136,132
m05-538z-06,10136,132
m05-538z-07,10136,132
m05-538z-08,10136,132
m05-538z-09,10136,132
p01-084z-01,10136,132
p01-084z-02,10136,132
p01-084z-03,10136,132
p01-084z-04,10136,132
p01-084z-05,10136,132
p01-084z-06,10136,132
r04-276z-01,10136,132
r04-276z-02,10136,132
r04-276z-03,10136,132
r04-276z-04,10136,132
r04-276z-05,10136,132
r04-276z-06,10136,132
r04-276z-07,10136,132
b04-363z-01,10137,133
b04-363z-02,10137,133
b04-363z-03,10137,133
b04-363z-04,10137,133
b04-363z-05,10137,133
b04-363z-06,10137,133
b04-363z-07,10137,133
b04-363z-08,10137,133
b04-363z-09,10137,133
b04-363z-10,10137,133
d06-432z-01,10137,133
d06-432z-02,10137,133
d06-432z-03,10137,133
d06-432z-04,10137,133
d06-432z-05,10137,133
d06-432z-06,10137,133
d06-432z-07,10137,133
f07-448z-01,10137,133
f07-448z-02,10137,133
f07-448z-03,10137,133
f07-448z-04,10137,133
f07-448z-05,10137,133
f07-448z-06,10137,133
f07-448z-07,10137,133
f07-448z-08,10137,133
j06-328z-01,10137,133
j06-328z-02,10137,133
j06-328z-03,10137,133
j06-328z-04,10137,133
j06-328z-05,10137,133
j06-328z-06,10137,133
j06-328z-07,10137,133
j06-328z-08,10137,133
j06-328z-09,10137,133
j06-328z-10,10137,133
j06-328z-11,10137,133
j06-328z-12,10137,133
j06-328z-13,10137,133
l02-233z-01,10137,133
l02-233z-02,10137,133
l02-233z-03,10137,133
l02-233z-04,10137,133
l02-233z-05,10137,133
l02-233z-06,10137,133
l02-233z-07,10137,133
m05-568z-01,10137,133
m05-568z-02,10137,133
m05-568z-03,10137,133
m05-568z-04,10137,133
m05-568z-05,10137,133
m05-568z-06,10137,133
m05-568z-07,10137,133
p01-114z-01,10137,133
p01-114z-02,10137,133
p01-114z-03,10137,133
p01-114z-04,10137,133
p01-114z-05,10137,133
p01-114z-06,10137,133
p01-114z-07,10137,133
p01-114z-08,10137,133
r04-300z-01,10137,133
r04-300z-02,10137,133
r04-300z-03,10137,133
r04-300z-04,10137,133
r04-300z-05,10137,133
r04-300z-06,10137,133
r04-300z-07,10137,133
r04-300z-08,10137,133
r04-300z-09,10137,133
b05-391z-01,10138,134
b05-391z-02,10138,134
b05-391z-03,10138,134
b05-391z-04,10138,134
b05-391z-05,10138,134
b05-391z-06,10138,134
d07-455z-01,10138,134
d07-455z-02,10138,134
d07-455z-03,10138,134
d07-455z-04,10138,134
d07-455z-05,10138,134
d07-455z-06,10138,134
d07-455z-07,10138,134
d07-455z-08,10138,134
d07-455z-09,10138,134
f08-466z-01,10138,134
f08-466z-02,10138,134
f08-466z-03,10138,134
f08-466z-04,10138,134
f08-466z-05,10138,134
f08-466z-06,10138,134
f08-466z-07,10138,134
f08-466z-08,10138,134
f08-466z-09,10138,134
j07-348z-01,10138,134
j07-348z-02,10138,134
j07-348z-03,10138,134
j07-348z-04,10138,134
j07-348z-05,10138,134
j07-348z-06,10138,134
j07-348z-07,10138,134
l03-247z-01,10138,134
l03-247z-02,10138,134
l03-247z-03,10138,134
l03-247z-04,10138,134
l03-247z-05,10138,134
l03-247z-06,10138,134
l03-247z-07,10138,134
m05-599z-01,10138,134
m05-599z-02,10138,134
m05-599z-03,10138,134
m05-599z-04,10138,134
p01-137z-01,10138,134
p01-137z-02,10138,134
p01-137z-03,10138,134
p01-137z-04,10138,134
p01-137z-05,10138,134
r04-325z-01,10138,134
r04-325z-02,10138,134
r04-325z-03,10138,134
r04-325z-04,10138,134
r04-325z-05,10138,134
r04-325z-06,10138,134
r04-325z-07,10138,134
r04-325z-08,10138,134
b05-416z-01,10139,135
b05-416z-02,10139,135
b05-416z-03,10139,135
b05-416z-04,10139,135
b05-416z-05,10139,135
b05-416z-06,10139,135
d07-474z-01,10139,135
d07-474z-02,10139,135
d07-474z-03,10139,135
d07-474z-04,10139,135
d07-474z-05,10139,135
d07-474z-06,10139,135
f09-492z-01,10139,135
f09-492z-02,10139,135
f09-492z-03,10139,135
f09-492z-04,10139,135
f09-492z-05,10139,135
f09-492z-06,10139,135
f09-492z-07,10139,135
f09-492z-08,10139,135
f09-492z-09,10139,135
f09-492z-10,10139,135
j07-364z-01,10139,135
j07-364z-02,10139,135
j07-364z-03,10139,135
j07-364z-04,10139,135
j07-364z-05,10139,135
j07-364z-06,10139,135
j07-364z-07,10139,135
j07-364z-08,10139,135
j07-364z-09,10139,135
l03-267z-01,10139,135
l03-267z-02,10139,135
l03-267z-03,10139,135
l03-267z-04,10139,135
l03-267z-05,10139,135
l03-267z-06,10139,135
l03-267z-07,10139,135
m06-628z-01,10139,135
m06-628z-02,10139,135
m06-628z-03,10139,135
m06-628z-04,10139,135
m06-628z-05,10139,135
p02-165z-01,10139,135
p02-165z-02,10139,135
p02-165z-03,10139,135
p02-165z-04,10139,135
p02-165z-05,10139,135
p02-165z-06,10139,135
r04-340z-01,10139,135
r04-340z-02,10139,135
r04-340z-03,10139,135
r04-340z-04,10139,135
r04-340z-05,10139,135
r04-340z-06,10139,135
b05-437z-01,10140,136
b05-437z-02,10140,136
b05-437z-03,10140,136
b05-437z-04,10140,136
b05-437z-05,10140,136
b05-437z-06,10140,136
b05-437z-07,10140,136
b05-437z-08,10140,136
b05-437z-09,10140,136
b05-437z-10,10140,136
d07-506z-01,10140,136
d07-506z-02,10140,136
d07-506z-03,10140,136
d07-506z-04,10140,136
d07-506z-05,10140,136
d07-506z-06,10140,136
d07-506z-07,10140,136
d07-506z-08,10140,136
f09-511z-01,10140,136
f09-511z-02,10140,136
f09-511z-03,10140,136
f09-511z-04,10140,136
f09-511z-05,10140,136
f09-511z-06,10140,136
f09-511z-07,10140,136
j08-385z-01,10140,136
j08-385z-02,10140,136
j08-385z-03,10140,136
j08-385z-04,10140,136
j08-385z-05,10140,136
j08-385z-06,10140,136
l03-287z-01,10140,136
l03-287z-02,10140,136
l03-287z-03,10140,136
l03-287z-04,10140,136
l03-287z-05,10140,136
l03-287z-06,10140,136
m06-659z-01,10140,136
m06-659z-02,10140,136
m06-659z-03,10140,136
m06-659z-04,10140,136
m06-659z-05,10140,136
p02-186z-01,10140,136
p02-186z-02,10140,136
p02-186z-03,10140,136
p02-186z-04,10140,136
p02-186z-05,10140,136
r05-361z-01,10140,136
r05-361z-02,10140,136
r05-361z-03,10140,136
r05-361z-04,10140,136
r05-361z-05,10140,136
b05-459z-01,10141,137
b05-459z-02,10141,137
b05-459z-03,10141,137
b05-459z-04,10141,137
b05-459z-05,10141,137
b05-459z-06,10141,137
d07-522z-01,10141,137
d07-522z-02,10141,137
d07-522z-03,10141,137
d07-522z-04,10141,137
d07-522z-05,10141,137
d07-522z-06,10141,137
d07-522z-07,10141,137
d07-522z-08,10141,137
d07-522z-09,10141,137
f10-531z-01,10141,137
f10-531z-02,10141,137
f10-531z-03,10141,137
f10-531z-04,10141,137
f10-531z-05,10141,137
f10-531z-06,10141,137
j08-402z-01,10141,137
j08-402z-02,10141,137
j08-402z-03,10141,137
j08-402z-04,10141,137
j08-402z-05,10141,137
j08-402z-06,10141,137
j08-402z-07,10141,137
j08-402z-08,10141,137
l03-317z-01,10141,137
l03-317z-02,10141,137
l03-317z-03,10141,137
l03-317z-04,10141,137
l03-317z-05,10141,137
m06-686z-01,10141,137
m06-686z-02,10141,137
m06-686z-03,10141,137
m06-686z-04,10141,137
p02-209z-01,10141,137
p02-209z-02,10141,137
p02-209z-03,10141,137
p02-209z-04,10141,137
p02-209z-05,10141,137
r05-382z-01,10141,137
r05-382z-02,10141,137
r05-382z-03,10141,137
r05-382z-04,10141,137
r05-382z-05,10141,137
r05-382z-06,10141,137
b06-484z-01,10142,138
b06-484z-02,10142,138
b06-484z-03,10142,138
b06-484z-04,10142,138
b06-484z-05,10142,138
b06-484z-06,10142,138
b06-484z-07,10142,138
b06-484z-08,10142,138
b06-484z-09,10142,138
b06-484z-10,10142,138
d08-540z-01,10142,138
d08-540z-02,10142,138
d08-540z-03,10142,138
d08-540z-04,10142,138
d08-540z-05,10142,138
d08-540z-06,10142,138
d08-540z-07,10142,138
d08-540z-08,10142,138
f10-553z-01,10142,138
f10-553z-02,10142,138
f10-553z-03,10142,138
f10-553z-04,10142,138
f10-553z-05,10142,138
f10-553z-06,10142,138
f10-553z-07,10142,138
f10-553z-08,10142,138
f10-553z-09,10142,138
j08-421z-01,10142,138
j08-421z-02,10142,138
j08-421z-03,10142,138
j08-421z-04,10142,138
j08-421z-05,10142,138
j08-421z-06,10142,138
j08-421z-07,10142,138
j08-421z-08,10142,138
j08-421z-09,10142,138
j08-421z-10,10142,138
j08-421z-11,10142,138
l03-333z-01,10142,138
l03-333z-02,10142,138
l03-333z-03,10142,138
l03-333z-04,10142,138
l03-333z-05,10142,138
l03-333z-06,10142,138
l03-333z-07,10142,138
l03-333z-08,10142,138
m06-706z-01,10142,138
m06-706z-02,10142,138
m06-706z-03,10142,138
m06-706z-04,10142,138
m06-706z-05,10142,138
m06-706z-06,10142,138
m06-706z-07,10142,138
m06-706z-08,10142,138
m06-706z-09,10142,138
m06-706z-10,10142,138
p02-228z-01,10142,138
p02-228z-02,10142,138
p02-228z-03,10142,138
p02-228z-04,10142,138
p02-228z-05,10142,138
p02-228z-06,10142,138
r06-405z-01,10142,138
r06-405z-02,10142,138
r06-405z-03,10142,138
r06-405z-04,10142,138
r06-405z-05,10142,138
r06-405z-06,10142,138
r06-405z-07,10142,138
b06-502z-01,10143,139
b06-502z-02,10143,139
b06-502z-03,10143,139
b06-502z-04,10143,139
b06-502z-05,10143,139
b06-502z-06,10143,139
b06-502z-07,10143,139
b06-502z-08,10143,139
b06-502z-09,10143,139
b06-502z-10,10143,139
d08-555z-01,10143,139
d08-555z-02,10143,139
d08-555z-03,10143,139
d08-555z-04,10143,139
d08-555z-05,10143,139
d08-555z-06,10143,139
d08-555z-07,10143,139
d08-555z-08,10143,139
d08-555z-09,10143,139
d08-555z-10,10143,139
f10-576z-01,10143,139
f10-576z-02,10143,139
f10-576z-03,10143,139
f10-576z-04,10143,139
f10-576z-05,10143,139
f10-576z-06,10143,139
f10-576z-07,10143,139
f10-576z-08,10143,139
f10-576z-09,10143,139
f10-576z-10,10143,139
j09-437z-01,10143,139
j09-437z-02,10143,139
j09-437z-03,10143,139
j09-437z-04,10143,139
j09-437z-05,10143,139
j09-437z-06,10143,139
j09-437z-07,10143,139
j09-437z-08,10143,139
j09-437z-09,10143,139
j09-437z-10,10143,139
l04-356z-01,10143,139
l04-356z-02,10143,139
l04-356z-03,10143,139
l04-356z-04,10143,139
l04-356z-05,10143,139
l04-356z-06,10143,139
l04-356z-07,10143,139
m06-730z-01,10143,139
m06-730z-02,10143,139
m06-730z-03,10143,139
m06-730z-04,10143,139
m06-730z-05,10143,139
m06-730z-06,10143,139
m06-730z-07,10143,139
m06-730z-08,10143,139
p02-248z-01,10143,139
p02-248z-02,10143,139
p02-248z-03,10143,139
p02-248z-04,10143,139
p02-248z-05,10143,139
p02-248z-06,10143,139
p02-248z-07,10143,139
p02-248z-08,10143,139
r06-423z-01,10143,139
r06-423z-02,10143,139
r06-423z-03,10143,139
r06-423z-04,10143,139
r06-423z-05,10143,139
r06-423z-06,10143,139
r06-423z-07,10143,139
r06-423z-08,10143,139
r06-423z-09,10143,139
r06-423z-10,10143,139
r06-423z-11,10143,139
b06-523z-01,10144,140
b06-523z-02,10144,140
b06-523z-03,10144,140
b06-523z-04,10144,140
b06-523z-05,10144,140
b06-523z-06,10144,140
b06-523z-07,10144,140
d08-574z-01,10144,140
d08-574z-02,10144,140
d08-574z-03,10144,140
d08-574z-04,10144,140
d08-574z-05,10144,140
d08-574z-06,10144,140
d08-574z-07,10144,140
g01-010z-01,10144,140
g01-010z-02,10144,140
g01-010z-03,10144,140
g01-010z-04,10144,140
g01-010z-05,10144,140
g01-010z-06,10144,140
g01-010z-07,10144,140
g01-010z-08,10144,140
g01-010z-09,10144,140
g01-010z-10,10144,140
j10-452z-01,10144,140
j10-452z-02,10144,140
j10-452z-03,10144,140
j10-452z-04,10144,140
j10-452z-05,10144,140
j10-452z-06,10144,140
j10-452z-07,10144,140
l04-381z-01,10144,140
l04-381z-02,10144,140
l04-381z-03,10144,140
l04-381z-04,10144,140
l04-381z-05,10144,140
m06-754z-01,10144,140
m06-754z-02,10144,140
m06-754z-03,10144,140
m06-754z-04,10144,140
m06-754z-05,10144,140
m06-754z-06,10144,140
m06-754z-07,10144,140
p03-269z-01,10144,140
p03-269z-02,10144,140
p03-269z-03,10144,140
p03-269z-04,10144,140
p03-269z-05,10144,140
p03-269z-06,10144,140
p03-269z-07,10144,140
r06-445z-01,10144,140
r06-445z-02,10144,140
r06-445z-03,10144,140
r06-445z-04,10144,140
r06-445z-05,10144,140
r06-445z-06,10144,140
b07-542z-01,10145,141
b07-542z-02,10145,141
b07-542z-03,10145,141
b07-542z-04,10145,141
b07-542z-05,10145,141
b07-542z-06,10145,141
b07-542z-07,10145,141
d08-592z-01,10145,141
d08-592z-02,10145,141
d08-592z-03,10145,141
d08-592z-04,10145,141
d08-592z-05,10145,141
d08-592z-06,10145,141
d08-592z-07,10145,141
d08-592z-08,10145,141
d08-592z-09,10145,141
g02-027z-01,10145,141
g02-027z-02,10145,141
g02-027z-03,10145,141
g02-027z-04,10145,141
g02-027z-05,10145,141
g02-027z-06,10145,141
g02-027z-07,10145,141
g02-027z-08,10145,141
g02-027z-09,10145,141
j10-474z-01,10145,141
j10-474z-02,10145,141
j10-474z-03,10145,141
j10-474z-04,10145,141
j10-474z-05,10145,141
j10-474z-06,10145,141
j10-474z-07,10145,141
j10-474z-08,10145,141
j10-474z-09,10145,141
j10-474z-10,10145,141
l04-402z-01,10145,141
l04-402z-02,10145,141
l04-402z-03,10145,141
l04-402z-04,10145,141
l04-402z-05,10145,141
l04-402z-06,10145,141
l04-402z-07,10145,141
l04-402z-08,10145,141
l04-402z-09,10145,141
l04-402z-10,10145,141
